DOI,SBET/Specific surface area/m2g-1,Average pore size/nm,Total pore volume/cm3g-1,ID,IG,ID/IG,2¦È/¡ã,d002/nm,La/nm,Lc/nm,La/Lc,first discharge/mAh g-1,first charge/mAh g-1,ICE/%,Retention rate of 100 capacity cycles/%, capacity/mAh/g,Rsei/¦¸,Re/,Rf/,Rs/¦¸,Rct /¦¸,i0/mAcm-2,DLi+/cm2s-1
,0.6,13.29334846,0.387869172,661.0483278,1374.905822,0.49,-5.977411867,-0.293760667,105.054921,26.17880191,2.254311858,875.1026274,860.2554386,62.88,76.56756906,180.7122088,3.657439252,25.57428571,44.58333333,5.827140197,68.28874347,0.818469909,5.57E-14
,3.474,11.48163644,0.725389309,661.0483278,1374.905822,0.18,-1.824468779,-0.048646108,105.054921,26.17880191,2.518632671,788.1816119,1099.749729,67.15,71.97392602,498.682577,23.76526964,25.57428571,44.58333333,4.007495332,19.26173617,0.818469909,4.21E-14
,4.167,11.01165086,0.198314449,661.0483278,1374.905822,0.27,-3.626440358,0.351,105.054921,26.17880191,2.518632671,788.1816119,1055.534718,70.59,71.97392602,392.8097444,23.76526964,25.57428571,44.58333333,4.76954684,38.24792234,0.818469909,1.65E-13
,3.98,11.48163644,0.706926161,661.0483278,1374.905822,0.23,-1.824468779,-0.004676863,105.054921,26.17880191,2.518632671,788.1816119,1099.749729,66.96,71.97392602,498.682577,23.76526964,25.57428571,44.58333333,4.007495332,36.14449951,0.818469909,4.59E-14
,3.919,11.47299052,0.35184182,661.0483278,1374.905822,0.09,9.167833062,0.353763897,105.054921,25.74572873,2.518632671,720.2744852,1074.237737,83.29,62.00391805,431.2573324,27.29870218,25.57428571,44.58333333,3.48114926,74.17555221,0.818469909,4.20E-14
https://doi.org/10.1016/j.ces.2023.119108,45,14.65002384,0.15,661.0483278,1374.905822,0.85,39.3496102,0.35,6.4,-5.503996342,0.215926034,643,475,63.12768906,78.4123404,336,7.598623885,25.57428571,44.58333333,7.00062853,6.8,0.818469909,1.04E-06
,97,15.64162618,0.2,661.0483278,1374.905822,1.2,39.3496102,0.36,9.1,-5.503996342,0.215926034,942,510,62.10335067,77.08353357,410,1.80227827,25.57428571,44.58333333,9.349716363,3.2,0.818469909,1.04E-06
https://doi.org/10.1016/j.jpowsour.2020.228098,118.6266066,2.25,1.53,661.0483278,1374.905822,0.84,79.79685393,-0.340092779,73.34410912,25.83370999,2.948202412,768.8610128,1137.956635,76.83518178,92.55577579,336.0076791,18.54125949,25.57428571,44.58333333,11.44,67.12,0.818469909,1.04E-06
,118.6266066,1.37,2.4,661.0483278,1374.905822,0.88,63.66714406,0.360445861,104.018731,25.83370999,5.139593252,772.756745,1137.956635,77.28296672,102.3527085,348.2758438,24.3376051,25.57428571,44.58333333,16.51,114.2,0.818469909,1.04E-06
,118.6266066,0.65,2.13,661.0483278,1374.905822,0.91,63.66714406,0.171965306,104.018731,25.83370999,5.139593252,772.756745,1137.956635,77.28296672,102.3527085,348.2758438,24.3376051,25.57428571,44.58333333,18.22,143.5,0.818469909,1.04E-06
https://doi.org/10.1016/j.jpowsour.2024.234396,7.57,11.2,0.029,661.0483278,1374.905822,0.55,23.21990033,-0.399378923,74.31798024,25.16481833,2.027399779,694.4200526,1086.333279,83.63572804,52.79392469,-25.85012391,7.190871786,25.57428571,44.58333333,0.077609491,-28.7178079,0.818469909,1.04E-06
,0.46,15.3,0.002,661.0483278,1374.905822,0.59,23.21990033,-0.177988602,59.96648421,25.16481833,2.027399779,793.2440465,1026.39112,73.42493737,65.17974568,76.42629171,3.657439252,25.57428571,44.58333333,5.967249487,27.58361465,0.818469909,1.04E-06
,25.47,9.8,0.064,661.0483278,1374.905822,0.599090909,57.93933099,1.024951078,31.37953562,30.92211271,0.547656285,321.6,554.9,66.65267833,73.58550019,420.4583836,32.19750541,3.85,44.58333333,4.457151687,89.5,0.818469909,2.60E-05
,31.5,10.2,0.078,661.0483278,1374.905822,0.637190083,57.93933099,0.03385,133.9866455,29.495,2.948202412,769.2110714,1134.773361,68.63660551,71.92202429,611.2559764,32.19750541,5.77,44.58333333,7.525547948,101.3,0.818469909,1.04E-06
https://doi.org/10.1016/j.surfin.2022.102404,17.82543343,0.980384991,0.74382389,661.0483278,1374.905822,0.670570999,45.64378451,0.201798098,51.68123153,24.79450045,1.502184879,517.5469963,447.6690399,79.69514629,102.5934427,365.1440291,14.12,25.57428571,44.58333333,8.57,43.59,0.818469909,1.04E-06
,7.911883305,0.648249021,0.709985577,661.0483278,1374.905822,0.96,45.64378451,1.720687085,44.63408049,31.28128651,1.502184879,435.2933924,547.2940279,89,80.71091444,341,9.53,25.57428571,44.58333333,10.16,32.62,0.818469909,1.04E-06
https://doi.org/10.1016/j.apsadv.2021.100168,25.98998621,20.34061308,-0.06864079,661.0483278,1374.905822,0.789713817,43.27545169,0.607819102,70.37359106,19.85814645,2.616472161,1187.578789,1287.91571,73.91244083,71.35476599,276,5.5,25.57428571,44.58333333,1.5,19.8,0.818469909,1.04E-06
,28.85356721,55,-0.188686069,1355,1583,0.784233255,43.27545169,0.574049527,73.54491708,19.85814645,2.616472161,1216.815378,1287.91571,73.76297061,71.27020714,308,10.4,25.57428571,44.58333333,1.5,3.6,0.818469909,1.04E-06
https://doi.org/10.1016/j.apsusc.2022.153698,15.77615335,11.1929176,1.036529755,661.0483278,1374.905822,0.746436279,28.94771339,1.169909207,-11.06348893,0.982789719,1.701727932,696.706128,800,89.49930147,75,412.4025797,25.45397651,25.57428571,44.58333333,17,65.92143484,0.818469909,1.04E-06
https://doi.org/10.1016/j.fuel.2021.120250,5.1,14.70312987,0.252583963,661.0483278,1374.905822,0.737930486,-5.977411867,0.212163727,74.94704908,20.29121964,2.254311858,875.1026274,800.3132796,55.8,77.97393166,327.2,3.657439252,25.57428571,44.58333333,7.620191153,-66.38232785,0.818469909,1.04E-06
,6.3,13.44071403,-0.082115465,661.0483278,1374.905822,0.725015075,6.816861554,0.04635885,74.94704908,19.85814645,2.76190535,951.8621471,1219.743607,83.7,51.38177757,369,12.9872174,25.57428571,44.58333333,3.543932999,-37.0808171,0.818469909,1.04E-06
,2.69,11.67089557,0.198365935,661.0483278,1374.905822,0.708198264,23.21990033,0.532290823,59.96648421,19.85814645,2.027399779,519.8733732,221.6444307,95.4,53.87088232,371.1,13.72665814,25.57428571,44.58333333,11.20011874,-19.20894537,0.818469909,1.04E-06
,16.0156635,13.8484133,0.241841367,661.0483278,1374.905822,1.07,23.21990033,1.373409396,52.91933317,26.34493251,2.027399779,680.9673993,888.4046525,68.96630241,66.66071959,700.2403035,9.453784867,25.57428571,44.58333333,7.837935621,-6.950307008,0.818469909,1.04E-06
,0.24753134,11.89308401,0.800956567,661.0483278,1374.905822,0.73,-4.175440287,0.509625021,75.47021492,20.92790923,0.825239657,283,125.3159223,78.2,75.10883271,121.0820487,3.657439252,25.57428571,44.58333333,6.078195979,-43.4985982,0.818469909,1.04E-06
,-0.588211897,11.89308401,0.743550937,661.0483278,1374.905822,0.65,-4.175440287,-0.069325316,91.22659085,26.23458111,0.825239657,299.4,127.8806359,79.8,74.7632744,71.35789825,3.657439252,25.57428571,44.58333333,6.390741503,119.0477005,0.818469909,1.04E-06
,0.033752746,11.89308401,0.73752233,661.0483278,1374.905822,0.59,-2.250446975,-0.130673103,91.22659085,26.23458111,0.825239657,311.1,124.5699078,81.2,74.7632744,71.35789825,7.190871786,25.57428571,44.58333333,2.953139699,112.3337137,0.818469909,1.04E-06
,2.069316587,11.73707252,0.577798223,661.0483278,1374.905822,0.43,-2.250446975,0.243504942,105.5780869,26.81549151,1.08956047,327.2,112.0687065,81.6,74.7632744,71.35789825,7.190871786,25.57428571,44.58333333,0.815746718,110.6898683,0.818469909,1.04E-06
,15.87621237,13.43146767,0.165822841,661.0483278,1374.905822,0.37,23.21990033,0.952374947,74.31798024,25.74572873,2.291720592,894.2036568,876.5951874,57.29997568,75.3512029,488.3418412,23.76526964,25.57428571,44.58333333,3.141489527,-89.93086386,0.818469909,1.04E-06
https://doi.org/10.1016/j.mtchem.2021.100439,24.43576004,12.98821901,0.604184213,661.0483278,1374.905822,2.79,24.3,1.404738348,3.72,0.82,1.137404744,750.1081335,822.1312499,51,73.91714036,378,24.30095505,25.57428571,44.58333333,2.83,17.82,0.818469909,1.04E-06
,21.07986912,7.059874163,1.429207054,661.0483278,1374.905822,1.95,24.1,1.20977763,4.61,0.85,1.469134995,733.4688807,985.2610544,55,91.4757523,472,14.54964275,25.57428571,44.58333333,2.07,12.35,0.818469909,1.04E-06
,22.63480077,8.556737389,0.533674817,661.0483278,1374.905822,1.65,25.4,1.042294667,3.05,1.37,1.469134995,734.1047593,919.9220294,52,89.65096948,169,7.248546297,25.57428571,44.58333333,3.47,11.47,0.818469909,1.04E-06
,25.8071356,17.91471024,1.131007591,661.0483278,1374.905822,0.88,24.3,3.020361747,5.97,1.14,1.137404744,879.6096641,839.9483146,70,85.6166967,211,7.248546297,25.57428571,44.58333333,3.23,6.48,0.818469909,1.04E-06
https://doi.org/10.1016/j.matlet.2018.10.020,10.56792402,4.717884211,0.68647235,661.0483278,1374.905822,4.17,30.54399038,1.010221084,44.63408049,31.71435969,1.099488106,465.3051752,456.7819762,66.5,98.7,1006.4,40.33919052,5.31,44.58333333,9.681355801,138.99,0.818469909,1.04E-06
https://doi.org/10.1016/j.jcis.2020.01.048,81.16147055,0.8,0.26,661.0483278,1374.905822,0.87,48.79757016,0.3452,73.34410912,25.22757363,2.44060892,787.4525772,1093.741624,63,89.85796965,527.3522872,24.3376051,25.57428571,44.58333333,12.09,63.1,0.818469909,1.04E-06
,144.4691578,1,0.32,661.0483278,1374.905822,0.91,48.79757016,0.3453,73.34410912,25.22757363,2.44060892,787.4525772,1093.741624,63,94.73713794,527.3522872,24.3376051,25.57428571,44.58333333,11.29,54.48,0.818469909,1.04E-06
,118.6266066,2.25,1.53,661.0483278,1374.905822,0.84,79.79685393,-0.340092779,73.34410912,25.83370999,2.948202412,768.8610128,1137.956635,76.83518178,92.55577579,336.0076791,18.54125949,11.44,67.12,5.65E-07,56.7,0.818469909,1.04E-06
,118.6266066,1.37,2.4,661.0483278,1374.905822,0.88,63.66714406,0.360445861,104.018731,25.83370999,5.139593252,772.756745,1137.956635,77.28296672,102.3527085,348.2758438,24.3376051,16.51,114.2,3.01E-07,51.8,0.818469909,1.04E-06
,118.6266066,0.65,2.13,661.0483278,1374.905822,0.91,63.66714406,0.171965306,104.018731,25.83370999,5.139593252,772.756745,1137.956635,77.28296672,102.3527085,348.2758438,24.3376051,18.22,143.5,1.03E-06,45.3,0.818469909,1.04E-06
,7.57,11.2,0.029,661.0483278,1374.905822,0.55,23.21990033,-0.399378923,74.31798024,25.16481833,2.027399779,694.4200526,1086.333279,83.63572804,52.79392469,-25.85012391,7.190871786,0.077609491,-28.7178079,4.00E-06,60.5,0.818469909,1.04E-06
,6.3,13.44071403,-0.082115465,661.0483278,1374.905822,0.725015075,6.816861554,0.04635885,74.94704908,19.85814645,2.76190535,951.8621471,1219.743607,83.7,51.38177757,369,12.9872174,3.543932999,-37.0808171,6.79E-08,195.2,0.818469909,2.38E-13
,144.4691578,1.5,0.39,661.0483278,1374.905822,0.93,14.07813949,0.3414,73.34410912,25.22757363,3.175114491,787.4525772,1098.844478,52.4,92.81894962,633,14.14982493,25.57428571,44.58333333,6.53,27.73,0.818469909,1.04E-06
https://doi.org/10.1016/j.matlet.2017.04.057,3.924351267,9.288546696,-0.134446571,661.0483278,1374.905822,0.58,26.5,1.828457113,57.41993836,35.02483255,2.147986957,614.4921242,699.6398217,808.8,67.1,950.6,51.31754886,25.57428571,44.58333333,4.7,49.5,0.000519,1.04E-06
,6.965283319,8.039562844,0.193953459,661.0483278,1374.905822,0.35,26.5,1.900571147,82.82639718,37.60194197,2.761659429,677.5826707,1289.879629,81.9,70.5,900.6,78.12166212,25.57428571,44.58333333,3.4,373,0.00069,1.04E-06
,8.258973701,5.143810121,0.550332783,661.0483278,1374.905822,0.42,26.5,1.363718908,74.74195246,37.60194197,1.904714278,457.966373,424.2672215,81.6,81.3,856.1,73.03127802,25.57428571,44.58333333,3.3,32,0.0008,1.04E-06
,7.149595387,6.900410339,0.533025485,661.0483278,1374.905822,0.23,26.5,1.574269619,74.74195246,37.16886879,1.904714278,470.8845942,421.1340301,83.2,76,810.6,67.93388195,25.57428571,44.58333333,3,22.2,0.00116,1.04E-06
https://doi.org/10.1016/j.jpowsour.2013.10.012,12.2,4,1.1,661.0483278,1374.905822,1.5,26.5,0.3342,-19.50648486,-0.567642345,0.604385981,538.1,723.8,70.76948047,94.9,250.7759069,11.79912436,25.57428571,44.58333333,10.07242816,135.6561109,0.818469909,1.04E-06
https://doi.org/10.1016/j.ensm.2024.103833,12.5,13.84315931,0.322705445,661.0483278,1374.905822,0.58,-5.977411867,1.491613892,43.3505609,34.17999707,2.254311858,366.5128695,342.3,72.5,63.86091972,740.618116,9.453784867,25.57428571,44.58333333,5.35645835,-1.914068201,0.818469909,1.04E-06
,14.6,13.43146767,0.165822841,661.0483278,1374.905822,0.35,23.21990033,0.952374947,74.31798024,25.74572873,2.291720592,894.2036568,916.1483083,58.32620677,75.3512029,488.3418412,23.76526964,25.57428571,44.58333333,3.141489527,-89.93086386,0.818469909,1.04E-06
,13.4,8.17240472,-0.304549865,661.0483278,1374.905822,0.42,28.7420188,1.391299607,18.84357508,28.21095956,1.144383426,462.4817569,427.6,80.1,78.1770934,360,114.7,25.57428571,44.58333333,2.768767378,427.8,0.818469909,1.04E-06
,8.6,3.024186052,1.604652336,661.0483278,1374.905822,0.23,39.42308106,0.367,7.266349451,9.820650244,-0.529143716,398,343,86.2,96.5,368.9,38.2,25.57428571,44.58333333,2.732209842,15.3,0.818469909,1.04E-06
https://doi.org/10.1016/j.jcis.2024.11.060,21.5,13.13353754,0.06,661.0483278,1374.905822,0.95,26.48,0.33632,32.95433753,20.29121964,1.137404744,602.3772959,429.3492474,40.8,67.80477086,452.1,32.19750541,1.44257873,50.5,1.51E-07,14.38,0.818469909,1.04E-06
,23.1,11.90962738,0.14,661.0483278,1374.905822,0.31,26.4,0.33733,100.481463,26.17880191,2.373199482,800.274435,848.0242549,46.6,93.46334517,316.2,40.71264457,2.948810545,32.5,2.33E-07,7.95,0.818469909,1.04E-06
,11.1,11.68781343,0.06,661.0483278,1374.905822,0.99,26.54,0.33559,32.95433753,20.29121964,-0.308612789,550.7788865,452.8105645,40.6,67.41680149,220.8,26.4011598,2.388507397,65.6,3.13E-06,7.52,0.818469909,1.04E-06
,16.44523258,13.43146767,0.165822841,661.0483278,1374.905822,0.33,34.2,1.165744443,83.02720514,32.23251479,2.291720592,894.2036568,888.4046525,66.83371965,73.39861351,602.2,23.76526964,25.57428571,44.58333333,3.703764143,35.4737481,0.818469909,2.96E-11
https://doi.org/10.1016/j.jfluchem.2024.110333,2,12.41582732,0.003,661.0483278,1374.905822,0.15,25.57087184,0.335,74.31798024,25.74572873,2.291720592,919.5592885,1086.333279,63.26727185,62.07399873,334.66669,17.96892403,25.57428571,44.58333333,1.777337782,-42.72244439,0.818469909,1.04E-06
,109,13.76585668,0.081,661.0483278,1374.905822,0.921,23.21990033,0.88,81.6293618,19.85814645,3.473417312,894.2036568,1097.500743,62.1308559,58.63148903,1417.695526,9.453784867,25.57428571,44.58333333,9.42435072,48.64293701,0.818469909,1.04E-06
,45,14.5831066,0.142,661.0483278,1374.905822,0.903,23.21990033,0.337,81.6293618,19.85814645,3.473417312,894.2036568,996.7924372,62.75660027,70.42079711,920.2909399,9.453784867,25.57428571,44.58333333,9.792648073,42.03376326,0.818469909,1.04E-06
,35.03363411,15.24809723,-0.283458433,661.0483278,1374.905822,0.58,23.21990033,0.82,97.38573773,25.16481833,3.473417312,1038.870303,1211.317135,71.41944073,62.53846114,1050.361044,9.453784867,25.57428571,44.58333333,9.321214802,66.18898251,0.818469909,1.04E-06
,107,14.54322446,0.125,661.0483278,1374.905822,0.35,23.21990033,0.88,111.7372338,25.74572873,3.737738125,894.2036568,1084.913123,72.64979934,71.22202227,780,23.76526964,25.57428571,44.58333333,10.86150977,26.58873857,0.818469909,1.04E-06
,117,13.54111294,0.147,661.0483278,1374.905822,0.42,23.21990033,0.88,111.7372338,25.74572873,3.737738125,894.2036568,996.7924372,71.57524826,68.11627532,1560,23.76526964,25.57428571,44.58333333,10.86150977,27.37058642,0.818469909,1.04E-06
,116,13.47074177,0.092,661.0483278,1374.905822,0.23,25.57087184,0.88,111.7372338,25.74572873,3.737738125,894.2036568,1097.500743,70.24887903,59.43271419,4680,23.76526964,25.57428571,44.58333333,10.24123328,27.74431312,0.818469909,1.04E-06
https://doi.org/10.1016/j.jcis.2024.07.101,6.4,12.73540636,0.217013224,661.0483278,1374.905822,0.2,-3.626440358,0.335,105.054921,26.17880191,2.518632671,788.1816119,1055.534718,56.3,71.97392602,247,17.96892403,25.57428571,44.58333333,3.08230646,12.95903137,0.818469909,5.40E-12
,20.1,9.792381567,0.165475128,661.0483278,1374.905822,0.1,-3.626440358,0.339,105.054921,26.17880191,2.850362922,811.7366307,987.7789172,68.8,76.6638214,408,23.76526964,25.57428571,44.58333333,4.890674822,-38.00103266,0.818469909,1.33E-11
,23.4,8.180139029,0.911467928,661.0483278,1374.905822,0.15,-1.824468779,0.338,145.4446926,31.11515591,4.942182533,817.6926286,999.0673943,68.1,80,434,36.99733886,25.57428571,44.58333333,2.954559394,-13.63390732,0.818469909,1.27E-11
https://doi.org/10.1016/j.jcis.2024.09.146,28.08,14.30839632,0.1406,661.0483278,1374.905822,0.921,10.71865925,4.56109077,109.8197568,26.7780057,3.489186318,770.7620354,963.4904385,75.63,86.89,357.8,32.19750541,25.57428571,44.58333333,3.030569348,48.67,0.818469909,1.04E-06
,14.9,10.79691258,-0.055090067,661.0483278,1374.905822,0.903,28.7420188,2.967498313,41.66356243,26.7780057,0.337189289,581.7711168,650.527426,80.28,61.09,209.1,29.93459233,25.57428571,44.58333333,0.643426112,92.31,0.818469909,1.04E-06
https://doi.org/10.1039/d4ra00832d,0.991,4.363994111,0.393739524,661.0483278,1374.905822,0.772,39.3496102,1.948532691,44.63408049,31.28128651,2.147986957,452.295754,581.1030366,89.9,92.1,642.1471285,21.86834325,25.57428571,44.58333333,7.761679106,18.22,0.818469909,1.04E-06
,29.946,13.63239224,0.699176826,661.0483278,1374.905822,2.884,11.95426959,1.442543189,109.8197568,26.7780057,2.948280959,874.3603048,1038.867211,39.3,96.64,582.9212031,1.80227827,25.57428571,44.58333333,9.020600573,13.51,0.818469909,1.04E-06
,18.579,4.08625306,0.34498661,661.0483278,1374.905822,2.236,10.15229801,0.351,66.6617964,25.22757363,1.833993677,578.4905319,306.4686797,63.5,98.4,261.8557803,0.543061226,25.57428571,44.58333333,7.06338636,12.03,0.818469909,1.04E-06
https://doi.org/10.1039/d4ra01560f,0.81442164,9.703172064,0.310094017,661.0483278,1374.905822,0.226,21.49139961,0.376550746,74.31798024,25.74572873,3.357956414,741.9446111,1139.884213,87.47,51.89657435,301,22.2417973,25.57428571,44.58333333,1.791478669,-44.78926609,0.818469909,1.04E-06
,20.78406447,4.586881692,-0.815485689,661.0483278,1374.905822,0.301,56.21083028,0.387,66.03272756,30.68208273,3.212523225,852.7357065,1277.960144,88,82.01237734,338,53.12720295,25.57428571,44.58333333,1.902016955,93.66,0.818469909,6.59E-13
,3.219602685,11.51488409,0.312930357,661.0483278,1374.905822,0.442,19.1404281,0.323048641,74.31798024,25.74572873,3.026226163,733.1096308,1154.928263,88.16,51.89657435,330,7.93031252,25.57428571,44.58333333,-1.300405168,-30.72087373,0.818469909,1.04E-06
https://doi.org/10.1016/j.wasman.2024.02.023,20.49267096,6.745397248,0.041,661.0483278,1374.905822,0.444,26.465,3.365,82.82639718,37.60194197,2.115857351,510.0214799,389.8808063,75.32,60.56279791,591.3812084,48.54942643,25.57428571,44.58333333,1.92,788.1,0.818469909,1.04E-06
,20.72683749,6.745397248,0.0496,661.0483278,1374.905822,0.431,26.471,3.364,82.82639718,37.60194197,3.561874884,660.8553423,1249.787867,78.27,55.9877654,348.08,48.54942643,25.57428571,44.58333333,2.2,955.9,0.818469909,1.04E-06
,22.04541232,7.966729808,0.0571,661.0483278,1374.905822,0.3451,26.479,3.663,120.2456507,37.60194197,3.561874884,660.8553423,1249.787867,79.1,55.9877654,391.58,74.58822959,25.57428571,44.58333333,2.48,780.1,0.818469909,1.04E-06
https://doi.org/10.1016/j.jallcom.2021.162893,2,2.178,0.953118982,661.0483278,1374.905822,0.95,63.66714406,1.422038172,44.63408049,31.28128651,2.147986957,519.1627686,648.7240802,46.4898865,67.6,1113.265048,28.61047837,25.57428571,44.58333333,5.81,82.1,0.818469909,6.16E-14
,14,17.072,0.510096815,661.0483278,1374.905822,0.31,45.6264232,2.415721348,71.77143439,32.23251479,2.080577519,800.719008,953.3217431,89.28585524,75.9,605.3658484,52.32140166,25.57428571,44.58333333,5.18,29.21,0.818469909,2.00E-13
,19,18.928,0.515275365,661.0483278,1374.905822,0.99,43.84181293,1.999204485,41.66356243,26.34493251,0.844782781,718.065986,995.3461677,89.97994544,72.8,431.6631127,51.31754886,25.57428571,44.58333333,3.5,49.32,0.818469909,4.84E-13
https://doi.org/10.1016/j.cej.2024.148805,4.774303687,5.310093059,-0.394580874,661.0483278,1374.905822,0.32,41.70058171,0.890239605,2.573071296,5.956629529,-0.634040435,346.1,373.4,92.7,82.62721164,623.8751747,24.92376489,25.57428571,3.6,4.517639167,13.3,0.818469909,1.04E-06
,4.774303687,5.310093059,-0.394580874,661.0483278,1374.905822,0.34,39.3496102,0.890239605,2.573071296,5.956629529,-0.634040435,353.5,382.7,92.2,82.62721164,623.8751747,24.92376489,25.57428571,3.1,4.517639167,12.9,0.818469909,1.04E-06
,20.96845839,8.663893199,-0.111304472,661.0483278,1374.905822,0.35,39.3496102,1.119379367,71.77143439,35.60574295,3.212523225,909.9819856,1237.681243,98.20628565,74.45361889,364.9592128,16.78207978,25.57428571,1.7,6.718756842,11,0.818469909,1.04E-06
https://doi.org/10.1016/j.jallcom.2023.170876,21.5,13.13353754,0.06,661.0483278,1374.905822,0.95,26.48,0.33632,32.95433753,20.29121964,1.137404744,602.3772959,429.3492474,40.8,67.80477086,452.1,32.19750541,25.57428571,44.58333333,1.44257873,50.5,0.818469909,1.04E-06
,23.1,11.90962738,0.14,661.0483278,1374.905822,0.31,26.4,0.33733,100.481463,26.17880191,2.373199482,800.274435,848.0242549,46.6,93.46334517,316.2,40.71264457,25.57428571,44.58333333,2.948810545,32.5,0.818469909,1.04E-06
,11.1,11.68781343,0.06,661.0483278,1374.905822,0.99,26.54,0.33559,32.95433753,20.29121964,-0.308612789,550.7788865,452.8105645,40.6,67.41680149,220.8,26.4011598,25.57428571,44.58333333,2.388507397,65.6,0.818469909,1.04E-06
https://doi.org/10.1016/j.diamond.2023.109911,21.69896211,8.663893199,-0.111304472,661.0483278,1374.905822,0.35,39.3496102,0.929829125,100.481463,29.11895689,3.212523225,909.9819856,1225.871778,84.85498382,83.39204163,371,5.5,25.57428571,44.58333333,3.426842618,12.1,0.818469909,9.40E-11
,21.69896211,8.663893199,-0.111304472,661.0483278,1374.905822,0.33,41.70058171,1.240365144,109.1906879,35.60574295,3.212523225,909.9819856,1237.681243,97.50588949,77.98007247,340,6.3,25.57428571,44.58333333,11.68977456,12.5,0.818469909,1.10E-10
,22.85922784,10.16075643,0.047963976,661.0483278,1374.905822,0.29,41.70058171,1.009246732,109.1906879,32.23251479,3.212523225,765.3153392,1237.681243,61.19331016,76.42780396,343,9.2,25.57428571,44.58333333,0.445561351,13.1,0.818469909,6.80E-11
,21.68630571,8.663893199,-0.111304472,661.0483278,1374.905822,0.31,41.70058171,1.240365144,109.1906879,35.60574295,3.212523225,909.9819856,1237.681243,97.50588949,77.98007247,330,9.2,25.57428571,44.58333333,6.731011649,13.7,0.818469909,6.10E-11
,19.35896278,9.448931008,-0.015726648,661.0483278,1374.905822,0.99,39.3496102,0.591166952,32.95433753,19.85814645,0.530710954,595.2828788,475.8364879,76.62610609,72.72188958,317,9.4,25.57428571,44.58333333,1.090138016,18.1,0.818469909,4.90E-11
https://doi.org/10.1016/j.est.2023.108452,10.33,7.96,0.778005354,661.0483278,1374.905822,0.95,46.67370025,2.670411268,-35.07120236,6.352216898,-0.760152662,1342.8,980.2,73,95.4,695.1376002,45.42957463,25.57428571,44.58333333,10.15159003,61,0.818469909,5.45E-12
,30.42,19.52,0.417802241,661.0483278,1374.905822,0.31,31.09299031,2.464605227,29.48540507,31.29940669,0.618455433,1468.7,986.5,67.17,72.8,792.8454415,46.50899019,25.57428571,44.58333333,6.278620194,81.5,0.818469909,5.30E-12
,23.93,14.14,-0.101476652,661.0483278,1374.905822,0.99,28.7420188,1.924639143,-0.622466895,1.415862902,0.35413462,1570.3,1066.4,67.91,51.8,812.1706641,32.19750541,25.57428571,44.58333333,6.054685013,100.5,0.818469909,5.10E-12
https://doi.org/10.1016/j.mtener.2022.101225,5.74,13.31870408,0.165822841,661.0483278,1374.905822,0.35,23.21990033,0.156115192,74.31798024,25.74572873,2.291720592,861.8136576,926.9124782,61.45968889,75.3512029,180.2566981,17.96892403,25.57428571,44.58333333,3.207758282,-45.61733305,0.818469909,1.04E-06
,12.75,12.62823674,0.356165681,661.0483278,1374.905822,0.33,25.57087184,1.097352799,83.02720514,32.23251479,2.291720592,780.8501413,983.6985534,70.53929044,68.03181281,944.0768007,23.76526964,25.57428571,44.58333333,7.488767438,11.89726592,0.818469909,1.04E-06
,39.07,17.9347429,0.287710695,661.0483278,1374.905822,0.29,25.57087184,1.94786949,120.4464587,32.23251479,3.737738125,1070.60528,1138.860033,70.36823171,71.71549022,1236.73064,23.76526964,25.57428571,44.58333333,10.75200447,78.90236468,0.818469909,1.04E-06
,3.748841464,11.0587919,0.517420597,661.0483278,1374.905822,0.354554342,23.21990033,-0.168050646,74.31798024,25.74572873,2.291720592,766.0576618,987.873692,91.78572268,53.41508477,359.0570904,28.03814291,25.57428571,44.58333333,9.494280644,-13.7398412,0.818469909,1.04E-06
,15.87621237,13.43146767,0.165822841,661.0483278,1374.905822,0.37,23.21990033,0.952374947,74.31798024,25.74572873,2.291720592,894.2036568,876.5951874,57.29997568,75.3512029,488.3418412,23.76526964,25.57428571,44.58333333,3.141489527,-89.93086386,0.818469909,1.04E-06
,1.71,-2.924046763,0.68819301,661.0483278,1374.905822,0.56798066,45.07742327,0.565354954,66.03272756,30.10117233,1.502184879,437.6645778,405.8487679,89.6,91.80218064,232.4845341,3.5,25.57428571,44.58333333,36,10.3,0.818469909,1.04E-06
,2.3,2.911443681,1.375038564,661.0483278,1374.905822,0.76,40.99795104,0.429983881,35.92485559,24.79450045,1.176513032,364.422524,406.1458093,86.3,94.3,304.8983789,5.5,25.57428571,44.58333333,8.8,6.9,0.818469909,1.04E-06
https://doi.org/10.1016/j.powtec.2022.117455,4.15,1.5,0.908706756,661.0483278,1374.905822,0.806885787,79.79685393,0.833958585,35.92485559,24.79450045,1.176513032,417.6999194,522.423351,54.1719979,49.81,1400,4.283,25.57428571,44.58333333,9.265,62.83,0.818469909,6.25E-15
,6.93,2.5,1.528613867,661.0483278,1374.905822,1.05,45.07742327,1.511595425,44.63408049,32.32049605,2.147986957,504.8706111,634.5894392,51.6952588,71.34,1300,6.426,25.57428571,44.58333333,114,15.27,0.818469909,2.40E-14
,9.9,2,1.623926205,661.0483278,1374.905822,0.525073729,25.02187191,1.150688822,85.9977232,38.20807832,3.004932108,745.6718969,1237.684589,61.4981998,84.25,500,5.860560551,25.57428571,44.58333333,16.84888316,89.10129264,0.818469909,1.04E-06
